CustomerID,Recency,Frequency,Monetary_Value
16450,149,1,311.92
16451,87,1,266.97
16454,44,2,6.9
16455,63,7,1841.1800000000005
16456,98,5,2158.3700000000003
16457,217,1,208.36
16458,2,18,3482.7400000000002
16460,27,3,814.7199999999996
16461,177,1,151.42
16462,73,3,136.0
16463,20,4,1422.4
16464,19,3,1314.6800000000003
16466,33,7,1603.4600000000007
16468,73,1,74.9
16469,23,4,650.4300000000004
16470,51,4,762.39
16471,274,1,223.95
16473,164,3,316.11
16474,6,7,1871.5000000000025
16475,87,4,544.3
16477,63,7,2494.4600000000005
16478,24,3,331.0
16479,9,2,300.83
16480,75,1,769.2899999999995
16482,15,1,220.61999999999998
16483,191,1,139.35000000000002
16484,173,2,404.30000000000007
16485,76,1,363.65
16488,32,3,498.79999999999995
16491,46,1,731.5
16493,79,4,1351.6300000000003
16494,296,1,826.5299999999999
16495,2,3,684.4100000000003
16496,8,3,1599.5200000000002
16497,49,6,2965.690000000001
16498,160,2,100.97000000000001
16499,359,2,365.45
16500,4,6,400.86
16503,106,4,1431.9300000000005
16504,24,1,484.37999999999977
16505,31,1,777.6
16506,19,2,90.30000000000001
16509,296,1,363.7
16510,371,1,248.10000000000002
16511,21,3,950.2599999999999
16513,4,4,874.5899999999999
16515,51,5,1627.1300000000006
16516,29,1,101.7
16517,276,1,162.70000000000005
16518,60,2,484.32000000000016
16519,24,2,215.08
16520,185,3,1046.5700000000004
16523,1,21,9418.470000000007
16525,1,26,13027.450000000008
16526,171,1,290.35999999999996
16527,80,1,228.06000000000003
16528,3,1,244.41
16529,189,1,455.25
16531,21,7,1244.5900000000001
16532,17,3,6748.8
16533,18,3,1095.5600000000006
16535,4,1,593.75
16536,109,1,548.97
16539,2,4,1388.81
16542,53,1,119.62
16545,164,1,339.3
16546,290,2,787.15
16549,9,10,4154.639999999994
16550,108,5,2298.9699999999984
16551,95,3,922.12
16552,242,2,379.72999999999996
16553,162,12,5719.819999999999
16554,41,3,837.1
16555,34,2,285.89
16556,66,7,3313.79
16557,23,2,281.84999999999997
16558,0,20,8338.490000000013
16560,26,2,841.4099999999997
16561,5,2,511.12000000000006
16563,53,1,1077.74
16565,363,1,173.7
16566,14,5,614.66
16567,193,2,865.5999999999999
16569,2,1,124.2
16570,14,10,3738.4000000000005
16571,26,3,1421.6900000000003
16572,126,3,1009.5999999999999
16573,84,2,663.6099999999998
16574,70,1,451.43999999999977
16581,182,1,105.84
16582,112,1,313.61999999999995
16583,373,1,233.45000000000002
16584,79,2,936.0799999999999
16586,248,1,463.95
16587,231,1,225.14999999999995
16589,70,3,459.2399999999999
16591,68,1,213.5
16592,3,16,4113.679999999999
16593,50,3,330.0299999999999
16594,74,1,181.08999999999997
16595,60,1,360.1600000000003
16596,15,2,250.15
16597,3,1,90.04000000000002
16598,285,1,145.05
16600,3,6,813.5200000000001
16601,40,1,244.79999999999995
16602,35,1,528.0799999999999
16603,74,2,482.47
16607,17,14,3347.7100000000014
16609,14,7,5493.460000000006
16610,218,1,75.66
16611,185,1,129.49
16612,32,4,1187.6599999999999
16613,69,1,618.59
16614,182,1,506.18999999999994
16616,14,2,500.42000000000013
16617,235,1,151.85000000000002
16618,30,5,2647.5900000000015
16619,263,1,226.21
16620,3,2,178.96000000000004
16621,51,4,813.4800000000002
16623,245,1,129.45
16624,80,2,810.5699999999999
16625,274,1,333.08000000000004
16626,0,17,4413.100000000002
16627,78,1,322.8
16628,29,5,2188.0499999999997
16629,73,2,417.72999999999985
16633,16,6,2883.1000000000004
16634,222,2,217.9
16637,31,4,1154.4700000000003
16638,22,10,1680.7199999999998
16639,30,3,1257.5099999999998
16641,105,1,231.10000000000002
16642,4,2,688.33
16643,245,1,487.51
16644,177,2,833.7799999999996
16647,169,2,214.06
16648,42,1,290.65999999999997
16650,71,1,518.4200000000001
16652,58,7,6773.970000000001
16653,15,2,1212.6600000000005
16654,140,4,601.2699999999999
16655,17,6,3794.519999999997
16656,21,15,8625.800000000001
16657,9,4,933.6199999999995
16658,367,1,123.24
16659,188,1,39.12
16660,15,4,1267.6499999999999
16665,361,1,135.4
16666,18,1,118.98
16667,67,2,570.1299999999998
16668,14,6,306.71999999999997
16669,23,3,1374.8700000000003
16670,16,11,4095.9000000000024
16671,27,3,1692.27
16672,1,20,8134.94
16674,54,2,319.61000000000007
16676,33,4,1592.12
16678,2,12,3109.990000000001
16679,365,1,129.75
16680,42,1,183.70000000000002
16681,72,6,1770.3400000000004
16682,4,5,1027.9999999999998
16684,3,28,66653.56
16685,60,2,324.24
16686,46,7,3062.8299999999986
16688,0,4,1260.8600000000001
16689,75,2,422.59999999999997
16690,71,2,225.57999999999996
16692,255,2,1276.0
16693,68,2,482.0099999999998
16696,134,4,657.9
16697,240,1,112.75000000000001
16698,226,2,1998.0
16700,8,13,5076.550000000002
16701,8,13,5398.300000000002
16705,0,20,14034.989999999989
16706,36,3,531.35
16708,45,1,656.6300000000001
16709,84,5,3029.870000000001
16710,18,10,2483.04
16711,2,5,1651.0299999999995
16712,8,11,3645.4299999999957
16713,18,15,6923.130000000008
16714,218,3,1161.5299999999993
16715,77,1,301.71999999999997
16716,266,2,901.2
16717,23,6,3858.379999999999
16718,368,1,623.7500000000002
16719,14,7,1790.4200000000008
16720,25,1,155.23999999999998
16721,261,1,292.46999999999997
16722,16,13,4730.81
16723,90,2,589.15
16725,301,7,781.0200000000003
16726,25,5,1382.0200000000013
16727,363,1,272.81999999999994
16728,45,4,1054.6699999999996
16729,37,21,7239.919999999984
16730,51,3,743.11
16732,31,1,603.7499999999998
16734,51,3,650.51
16735,78,5,2300.559999999999
16737,52,1,417.59999999999997
16738,297,1,3.75
16739,176,1,323.00000000000006
16742,46,1,464.9
16743,28,7,2238.0900000000006
16744,10,7,1304.7599999999993
16745,86,17,7194.300000000006
16746,4,18,6697.660000000009
16747,37,2,836.0600000000001
16748,17,5,1515.8999999999992
16750,44,5,623.93
16751,30,1,1764.7199999999998
16752,372,1,207.5
16753,57,1,223.92
16754,371,1,2002.4
16755,113,3,1496.8300000000004
16756,214,1,239.4
16757,318,1,106.83
16758,64,1,369.34
16759,7,3,789.79
16761,96,1,316.61999999999995
16762,19,3,1501.3799999999997
16763,198,1,611.8500000000001
16764,3,13,2799.250000000002
16765,293,1,34.0
16766,272,2,1145.6
16767,30,11,5580.599999999999
16768,47,3,478.08999999999986
16769,259,1,380.3899999999999
16770,57,5,770.1000000000006
16771,32,5,2246.8100000000013
16773,56,1,171.59
16774,67,4,661.5200000000001
16775,9,11,1695.660000000002
16776,59,1,388.2799999999999
16777,79,2,226.35000000000005
16778,73,2,245.94
16779,1,22,10629.719999999988
16780,99,2,425.18999999999994
16781,371,1,311.24999999999994
16782,9,13,2279.9
16784,19,1,107.6
16788,122,2,597.4799999999999
16789,7,1,80.8
16790,3,6,1545.6199999999997
16791,28,7,1721.7800000000022
16792,281,2,110.38000000000001
16793,56,1,243.83999999999997
16794,0,10,1222.7100000000012
16795,364,1,414.88000000000005
16796,88,1,305.62
16800,10,1,1201.4900000000002
16801,162,4,1619.7300000000002
16803,64,1,332.29999999999995
16804,22,3,536.99
16805,173,2,460.58999999999986
16806,102,4,801.4899999999996
16807,142,3,1121.59
16808,98,2,288.42
16809,22,5,914.69
16810,191,1,309.53999999999996
16811,4,2,547.0699999999999
16812,360,1,479.3500000000001
16813,7,10,1692.9799999999998
16814,13,21,6509.100000000003
16816,102,4,417.06000000000006
16817,2,9,1604.7500000000005
16818,10,11,3349.57
16820,95,1,497.61000000000007
16823,226,1,358.37999999999994
16824,15,2,460.64
16825,38,2,775.1800000000001
16826,50,1,341.70000000000005
16828,92,2,128.5
16829,156,1,197.22
16830,38,1,325.90999999999997
16832,183,3,199.15000000000003
16833,0,4,1106.5299999999997
16834,227,1,413.46000000000004
16835,127,2,180.85000000000002
16836,39,2,251.87
16837,30,11,3170.9800000000014
16838,196,2,588.8500000000001
16839,8,34,16594.34999999998
16841,36,6,1869.8200000000004
16842,100,3,1264.1899999999998
16843,42,16,10196.570000000007
16846,49,1,214.32000000000002
16847,42,1,193.44
16848,52,1,281.42
16849,186,1,124.57
16850,333,1,332.40999999999997
16851,3,3,342.45
16852,9,2,144.91
16855,23,2,328.4
16856,14,1,35.400000000000006
16858,368,1,375.69000000000005
16859,144,2,747.81
16861,59,2,173.76
16863,30,2,502.8
16866,140,3,207.73999999999998
16869,22,4,825.4199999999997
16871,21,6,2812.3399999999997
16872,76,3,680.02
16873,4,6,7123.619999999998
16875,66,5,2095.53
16877,11,6,853.7199999999998
16878,83,1,13.3
16880,30,7,1519.0800000000004
16881,66,1,432.0
16882,66,3,705.1199999999998
16883,186,2,276.72999999999996
16884,37,2,429.84
16885,14,3,471.50999999999965
16887,34,1,194.88
16889,194,3,1578.6700000000005
16891,1,5,809.7000000000002
16892,0,5,525.5399999999997
16893,366,1,145.93000000000004
16895,64,1,219.13999999999996
16897,298,2,289.7800000000001
16898,25,3,508.8099999999997
16899,7,6,1281.5599999999997
16900,16,3,887.1100000000005
16902,115,1,1706.88
16903,28,1,373.24
16904,3,16,3754.2699999999986
16905,4,7,3102.4300000000003
16906,81,4,579.7700000000002
16907,28,5,981.6500000000001
16909,71,1,379.14000000000004
16910,3,8,1510.060000000002
16912,28,11,2575.380000000001
16913,289,1,113.44000000000001
16914,35,1,208.45999999999995
16915,8,6,621.6800000000001
16916,23,2,576.2600000000003
16917,276,1,391.5200000000001
16918,49,6,1068.8199999999997
16919,155,11,2596.4499999999994
16921,60,1,169.79000000000005
16923,11,19,7247.60999999998
16924,20,3,846.7499999999998
16926,370,1,230.25000000000003
16927,115,3,543.0500000000001
16928,79,17,2847.599999999998
16929,3,7,1295.3900000000006
16930,25,3,380.55000000000007
16931,4,21,4604.2199999999875
16932,52,1,161.94
16933,0,2,563.2299999999998
16934,54,2,950.93
16936,25,1,262.68
16938,8,4,2736.3800000000015
16940,51,3,3049.880000000001
16942,12,9,1920.5900000000017
16943,211,3,816.7299999999999
16945,21,19,4345.500000000007
16947,235,1,406.48000000000013
16948,138,3,435.02
16949,3,6,1286.27
16950,56,3,1178.56
16951,134,3,1277.7500000000014
16952,108,2,167.61
16953,29,1,20.8
16954,0,9,2085.0800000000004
16955,184,4,518.67
16956,17,1,308.74
16957,238,2,416.64
16959,86,1,117.35000000000001
16960,38,3,507.04999999999995
16961,115,1,234.17
16963,186,1,110.55000000000001
16965,226,1,201.19
16966,7,7,2154.9700000000003
16967,188,1,319.0199999999999
16968,3,2,439.4300000000001
16969,38,3,650.4100000000002
16971,37,1,357.20999999999987
16976,266,1,251.51999999999998
16978,77,1,344.33
16979,3,6,1852.0000000000005
16980,254,2,1078.9600000000005
16982,60,1,384.06
16983,12,7,1931.2499999999998
16984,87,2,4481.349999999996
16985,16,10,5464.120000000001
16986,29,2,1873.2
16987,2,7,1625.0500000000004
16988,4,1,126.12
16989,6,6,1133.25
16990,218,1,179.0
16992,10,5,1614.31
16996,29,6,1456.96
16997,287,3,702.0
16998,149,4,295.0
16999,22,2,484.82000000000005
17001,0,11,3989.5700000000006
17002,85,3,1493.73
17004,45,2,1412.9399999999996
17006,4,4,781.7800000000001
17007,50,6,889.9300000000001
17010,17,1,195.36
17011,29,1,270.90000000000003
17014,7,3,586.3299999999998
17015,28,3,1842.5599999999995
17017,2,20,8694.26
17018,40,2,920.0999999999998
17019,10,4,1272.6100000000013
17022,30,1,71.0
17024,44,3,95.85
17025,60,3,357.77
17026,184,2,154.82999999999998
17027,78,6,890.2899999999997
17029,110,2,716.0
17030,63,1,146.87
17031,11,2,380.35
17033,85,3,1030.1399999999999
17034,15,3,745.5200000000001
17035,245,2,433.53
17037,87,1,1267.3199999999997
17038,29,1,112.40000000000003
17040,137,1,449.7299999999999
17041,26,3,1081.5700000000002
17042,2,5,1044.3800000000003
17043,31,4,1735.1799999999998
17044,24,1,948.48
17045,112,3,339.44
17046,156,1,642.0199999999999
17047,84,3,1100.9
17048,117,3,925.3499999999999
17049,2,9,5659.980000000006
17050,95,6,3228.8399999999992
17051,193,1,247.14
17052,27,1,413.75000000000006
17053,130,1,498.47999999999996
17054,27,5,1356.3300000000004
17058,81,3,1179.8899999999999
17059,29,5,3095.0399999999995
17060,265,1,234.24
17061,73,11,5232.23
17062,313,4,538.37
17063,20,7,1461.1399999999996
17064,58,3,859.3500000000003
17068,11,21,4552.140000000004
17069,27,9,2709.7000000000007
17070,113,1,312.13999999999993
17071,27,9,2429.0300000000007
17073,17,4,1446.09
17075,17,4,834.1200000000002
17076,35,3,841.08
17078,35,2,378.2000000000001
17079,77,1,118.80000000000001
17080,21,2,287.62
17081,24,2,290.1600000000001
17082,32,2,2003.8500000000008
17083,108,3,1405.7799999999995
17084,34,2,2949.7500000000014
17085,122,5,1566.65
17086,6,6,2050.079999999999
17088,27,4,1991.009999999999
17090,3,7,2043.950000000001
17091,2,9,3827.760000000002
17092,49,4,1777.7800000000007
17094,321,1,301.99999999999994
17095,22,3,1324.159999999999
17096,14,4,1022.1300000000003
17097,1,8,954.4199999999997
17100,17,2,971.74
17101,9,4,1621.7299999999998
17102,261,1,25.5
17105,158,2,665.7800000000004
17107,32,6,10815.429999999995
17109,28,6,885.04
17110,164,1,163.29999999999998
17111,46,1,248.60999999999999
17114,5,8,808.6199999999997
17115,7,3,837.4999999999999
17117,287,1,116.19999999999997
17118,317,1,157.02
17119,2,2,606.91
17120,232,1,307.46
17122,118,1,138.32
17123,161,1,345.29999999999995
17124,184,1,298.89000000000004
17125,49,1,259.34999999999997
17126,151,5,1004.7499999999999
17128,334,1,157.09
17131,4,5,2463.170000000001
17133,15,7,4892.240000000001
17134,106,2,424.99999999999994
17135,15,7,1139.7299999999998
17138,275,1,380.5
17139,15,12,10668.469999999988
17140,246,1,465.32
17142,238,1,579.0
17144,0,2,984.5699999999998
17146,105,3,749.78
17147,22,4,1714.5900000000001
17148,51,1,124.88
17152,194,3,1689.5
17153,23,1,213.77999999999997
17154,74,1,329.34000000000003
17155,17,2,251.69999999999996
17157,7,2,319.0
17158,31,3,1266.9699999999993
17159,21,3,1538.88
17160,30,6,3518.0299999999993
17162,28,10,1715.4599999999996
17163,21,2,293.1
17164,32,7,2467.350000000001
17165,283,1,158.68
17166,38,2,206.33999999999997
17169,57,2,835.7800000000004
17171,288,1,224.90999999999997
17172,78,1,317.76
17173,4,8,3766.5999999999985
17174,217,1,59.9
17175,43,4,1443.6900000000003
17176,201,1,306.13
17179,177,3,711.79
17180,55,4,796.0300000000002
17181,56,2,239.91999999999996
17183,7,6,3347.309999999999
17186,46,2,144.0
17187,226,1,203.95
17188,10,7,2474.23
17189,105,2,384.3999999999999
17190,58,2,444.74
17191,27,7,2095.1300000000015
17193,35,7,1699.3000000000004
17194,273,2,262.62
17197,29,1,1013.01
17198,23,3,692.2200000000001
17201,53,1,342.63
17203,35,6,3563.8499999999995
17204,174,4,1564.5600000000002
17205,53,1,384.08
17206,52,1,204.24
17211,26,8,2317.220000000001
17212,252,1,226.85
17213,39,7,2781.2299999999977
17214,59,6,1069.12
17217,233,1,113.5
17218,3,10,1960.7200000000003
17219,31,1,114.23
17220,23,14,3198.2500000000027
17221,6,2,335.13
17222,64,1,354.15
17223,309,2,426.78999999999985
17226,308,1,393.48999999999995
17227,18,6,939.32
17228,15,8,1906.0900000000015
17229,95,2,318.76000000000005
17230,263,8,3638.4100000000003
17231,11,10,3174.3200000000024
17232,2,2,421.5200000000001
17233,34,1,190.88
17234,182,1,149.89
17235,24,2,550.0600000000001
17236,12,6,916.1300000000002
17237,10,2,314.69
17238,2,17,3744.65
17239,312,1,382.50000000000006
17242,107,2,1135.0399999999997
17243,0,26,8676.849999999997
17244,52,1,954.8999999999997
17245,204,1,171.45
17247,14,1,282.18999999999994
17248,119,1,318.65000000000003
17250,3,2,384.52
17251,362,1,283.28
17252,116,2,353.8599999999999
17253,17,1,178.26
17254,4,2,272.44000000000005
17255,40,2,298.40999999999997
17256,106,2,239.99999999999997
17259,147,2,603.3699999999998
17262,51,5,1253.3600000000001
17263,207,1,63.440000000000005
17265,138,2,562.8999999999997
17266,1,3,310.63999999999993
17267,126,2,317.61999999999995
17268,107,4,763.64
17272,41,4,2148.6299999999997
17274,34,1,111.98000000000002
17277,227,2,1065.3500000000001
17278,240,1,246.04000000000008
17279,57,1,187.82999999999998
17282,129,3,1703.4100000000003
17284,59,6,1652.580000000002
17286,21,1,153.92000000000004
17287,25,7,1064.1100000000001
17288,8,7,1419.7300000000012
17289,31,3,944.4100000000004
17290,3,2,525.2399999999998
17291,307,1,550.8000000000001
17293,7,9,1875.1100000000006
17295,28,3,556.9499999999997
17297,16,1,131.78000000000006
17298,100,2,498.42
17299,11,4,669.1100000000001
17301,20,1,197.6300000000001
17302,14,5,1135.6299999999999
17303,360,1,250.03999999999994
17306,10,19,8631.310000000003
17309,94,1,82.75
17311,77,2,1384.8500000000001
17312,138,3,644.3
17313,30,1,2328.8399999999997
17314,24,8,2527.92
17315,1,38,6292.259999999996
17317,45,3,2600.34
17320,99,3,1200.6199999999997
17321,7,2,700.8599999999999
17323,14,7,921.0700000000006
17324,17,4,990.2300000000002
17325,279,1,96.8
17329,13,2,523.11
17330,22,2,363.9
17331,123,1,175.2
17333,85,1,494.24999999999994
17334,301,2,307.02000000000004
17337,150,4,2027.8700000000033
17338,16,8,6643.929999999995
17339,93,2,243.36
17340,29,11,12353.289999999999
17341,156,3,781.3600000000001
17343,354,1,193.63999999999996
17344,45,1,160.56999999999994
17345,14,4,537.74
17346,3,15,2676.559999999999
17347,85,1,228.96
17348,14,5,1159.5200000000011
17349,178,1,110.75
17350,7,4,1286.0700000000002
17351,35,3,587.15
17353,128,2,1740.0
17354,50,1,1393.06
17356,311,1,178.21999999999997
17357,23,2,388.1399999999999
17358,302,2,365.84999999999985
17359,10,1,127.85999999999999
17360,16,3,585.7900000000002
17361,48,3,488.2
17362,238,2,312.22999999999996
17364,0,11,4481.179999999996
17365,12,8,4801.559999999999
17367,237,1,168.4
17368,22,8,1912.6700000000008
17370,72,4,446.18
17371,16,3,423.8899999999998
17372,40,8,1342.6800000000012
17373,39,4,646.9200000000001
17374,218,2,495.7699999999999
17375,198,3,400.09999999999985
17376,70,2,203.2
17377,23,20,4100.919999999995
17379,10,1,404.66
17381,8,29,20275.60999999999
17382,64,1,65.4
17383,3,1,199.29000000000002
17384,18,2,336.40000000000003
17385,14,1,261.11000000000007
17386,7,6,2686.42
17387,19,2,784.11
17388,77,4,1259.56
17389,0,34,31833.680000000015
17391,163,2,508.8
17392,306,2,457.91
17394,218,1,203.86999999999995
17396,38,8,7330.800000000001
17397,21,2,696.4099999999999
17398,114,3,653.3799999999999
17400,125,5,2129.9600000000023
17402,4,13,2633.85
17403,35,1,281.62000000000006
17404,3,15,31906.819999999992
17405,0,3,1031.41
17406,332,3,2200.42
17408,162,1,32.65
17409,184,2,771.8499999999999
17410,15,5,1214.7199999999996
17411,11,3,778.9399999999999
17412,2,7,1258.0600000000002
17414,43,2,778.0
17415,79,1,507.8399999999999
17416,29,7,6893.420000000002
17418,41,2,463.4600000000001
17419,10,12,4226.57
17420,49,3,598.8300000000002
17422,15,6,1979.37
17423,45,2,698.4100000000003
17425,18,2,759.1699999999995
17426,7,6,5037.259999999998
17427,71,1,100.8
17428,0,28,17256.850000000002
17429,127,3,524.9200000000002
17430,32,2,265.76000000000005
17431,312,1,403.30000000000007
17432,17,2,365.76000000000005
17433,87,1,303.16
17434,1,7,2373.8200000000006
17436,1,2,216.3
17438,253,1,388.45000000000005
17440,156,3,186.42
17442,36,6,2248.560000000001
17443,219,1,534.24
17444,147,3,2940.0400000000013
17446,176,2,120.9
17447,39,2,541.53
17449,1,7,2520.8599999999997
17450,7,46,194550.79000000007
17451,0,7,1721.3999999999999
17453,17,2,486.71999999999997
17454,191,4,517.5300000000002
17455,203,1,131.7
17456,364,1,249.85999999999999
17457,126,5,1737.6999999999998
17458,14,1,316.49999999999994
17459,42,2,657.3
17460,93,6,622.4299999999998
17461,22,3,757.4599999999996
17462,59,2,675.6899999999999
17463,15,5,1896.410000000002
17464,157,1,289.96000000000004
17466,9,2,763.2800000000003
17468,9,2,137.0
17469,15,5,1870.9699999999996
17470,44,5,1125.0700000000002
17472,190,3,710.2900000000002
17475,78,1,194.36999999999995
17480,77,1,511.82
17481,3,4,1255.5900000000006
17483,64,3,414.04
17486,260,1,396.87000000000006
17489,58,2,376.63999999999993
17490,0,7,2092.3199999999997
17491,0,10,3558.8700000000003
17492,247,1,374.57
17495,7,2,497.56000000000006
17496,358,1,271.04999999999995
17498,75,1,272.21999999999997
17499,289,1,622.88
17500,16,3,1138.0
17501,220,2,288.59999999999997
17502,8,4,689.0999999999999
17503,2,2,558.9599999999999
17504,205,9,2997.0300000000007
17505,161,2,1145.84
17506,75,1,302.2
17507,261,2,605.5799999999999
17508,280,1,387.31
17509,57,8,6115.140000000001
17510,24,1,308.48
17511,2,31,91062.37999999996
17512,28,10,2924.990000000001
17513,71,1,513.2
17514,127,1,208.65
17515,30,4,639.0199999999998
17516,14,5,768.0800000000002
17517,308,1,153.94
17519,16,6,1844.0200000000002
17520,53,1,546.8100000000001
17521,29,3,723.2099999999998
17522,1,5,1070.71
17523,10,4,652.7400000000001
17524,360,1,145.0
17525,359,1,422.70000000000005
17526,4,4,1195.8999999999999
17527,53,4,939.37
17528,0,8,3628.5000000000014
17530,0,10,2385.0000000000023
17531,189,1,296.70000000000005
17534,53,1,223.36
17535,279,1,164.39999999999998
17536,176,1,76.5
17537,29,2,897.6200000000003
17538,25,1,98.42000000000002
17540,24,2,578.9
17542,269,1,170.75
17545,42,3,645.9599999999999
17548,233,1,103.3
17549,23,2,148.86
17550,196,3,267.16000000000014
17551,358,1,306.84
17552,59,4,930.41
17553,129,1,1487.6
17554,0,5,1952.4499999999998
17555,19,2,483.25999999999993
17556,205,1,157.9
17557,13,3,541.4599999999999
17560,94,5,854.9500000000002
17561,18,1,167.61999999999998
17562,13,7,1122.3799999999997
17564,23,3,454.0099999999999
17566,7,2,901.2100000000007
17567,6,8,4331.48
17569,331,1,344.13999999999993
17571,49,4,1498.5100000000014
17572,70,4,226.75
17573,28,3,380.59999999999997
17574,242,1,185.64999999999998
17576,7,19,3622.679999999998
17578,217,1,143.45999999999998
17579,4,3,448.89999999999986
17580,252,3,215.72000000000003
17581,0,25,11045.039999999988
17582,235,1,175.27
17584,6,2,1242.3000000000002
17585,108,4,1133.0700000000004
17588,99,3,1240.2000000000003
17589,59,4,2404.170000000001
17590,1,3,1479.22
17591,72,7,2225.9700000000007
17593,3,5,3927.3399999999997
17594,84,2,993.1799999999995
17595,11,2,388.7900000000001
17596,22,7,2827.929999999999
17597,213,1,2044.3700000000003
17600,17,1,161.67000000000002
17601,238,1,116.01
17602,1,6,5102.969999999997
17603,77,1,394.72
17604,216,2,309.36
17608,32,2,193.42000000000007
17609,40,5,1112.2200000000005
17611,6,15,3984.2199999999993
17612,52,6,2048.4499999999994
17613,22,14,4559.15
17614,56,1,390.0699999999999
17615,129,3,329.6
17616,173,3,571.2
17618,5,3,971.5800000000002
17619,311,1,218.52000000000004
17620,59,1,81.44
17621,20,3,1379.8999999999999
17623,32,1,527.05
17624,14,2,843.4799999999997
17625,17,4,2047.0000000000011
17628,80,1,75.75000000000001
17629,5,8,1814.1200000000008
17630,169,2,503.59999999999985
17631,1,3,528.33
17633,30,4,1324.8399999999997
17634,35,9,2361.9700000000034
17636,18,1,285.56
17637,30,2,547.06
17639,275,1,108.5
17640,86,1,621.6600000000001
17642,119,2,712.2900000000002
17643,372,1,101.55000000000001
17644,0,11,2895.6399999999994
17646,218,3,1008.3899999999999
17647,64,1,133.06
17648,60,4,1797.5
17649,137,1,868.49
17650,20,1,166.07999999999998
17651,11,10,3945.000000000001
17652,24,12,4867.7199999999975
17653,36,4,1207.5600000000002
17654,276,1,117.54999999999998
17655,10,7,2638.9400000000023
17656,72,5,1674.69
17658,25,2,595.42
17659,16,12,2999.460000000001
17660,140,1,196.0
17663,25,7,1802.9099999999999
17664,18,2,604.64
17666,3,2,728.1599999999999
17667,65,5,2055.5099999999993
17668,0,2,347.74999999999994
17669,42,7,3406.7200000000003
17670,227,1,205.7
17671,15,4,1572.7100000000005
17672,49,2,3178.17
17673,1,6,1629.1200000000017
17674,73,2,551.0400000000001
17675,0,31,20374.27999999997
17676,3,6,1387.6800000000005
17677,1,30,16363.229999999998
17678,263,1,298.10999999999996
17679,52,2,1992.1100000000006
17680,23,1,184.39999999999998
17682,9,6,2474.3300000000004
17684,43,1,239.41
17685,16,7,3191.5299999999993
17686,6,7,5739.460000000007
17690,29,15,4757.950000000001
17691,357,2,290.40000000000003
17692,126,4,740.9399999999999
17693,136,1,200.47
17694,141,1,283.12000000000006
17695,131,2,765.34
17696,37,8,2285.7100000000014
17697,235,1,338.95000000000005
17698,260,1,154.95000000000002
17700,16,4,2534.64
17701,252,1,417.95000000000005
17702,29,4,1824.3700000000001
17703,34,3,798.7399999999999
17704,168,2,885.1899999999998
17705,2,9,1823.5199999999993
17706,3,17,10504.489999999994
17707,184,2,152.39999999999998
17708,187,2,267.08000000000004
17709,169,1,137.45
17711,10,2,385.1
17712,44,1,522.91
17714,320,1,153.0
17715,200,1,326.4
17716,22,11,5655.990000000002
17718,231,1,139.35
17719,37,15,5396.040000000004
17720,25,4,1195.94
17722,95,4,2424.039999999999
17723,126,6,3276.4
17724,70,3,1033.0000000000002
17725,15,11,3439.0800000000004
17727,14,1,1060.25
17728,3,3,2876.010000000001
17730,2,13,5298.479999999997
17731,78,4,1240.11
17732,372,1,303.97
17733,38,2,692.1899999999998
17734,53,3,700.63
17735,1,19,13110.019999999991
17736,8,3,377.4399999999999
17737,8,2,168.24
17738,18,4,1879.0500000000002
17739,11,7,2791.3500000000004
17742,112,2,355.11
17744,3,6,2322.3999999999996
17746,239,1,110.25000000000001
17747,112,1,71.4
17749,177,2,674.5199999999999
17750,4,9,1797.5699999999997
17752,358,1,80.64
17754,0,5,1772.259999999999
17757,0,30,5605.289999999994
17758,18,8,3456.7000000000025
17759,16,3,834.9899999999998
17760,21,2,287.59
17761,32,1,712.78
17763,262,1,15.0
17764,50,2,818.8200000000002
17765,158,3,371.87999999999994
17767,14,1,271.20000000000005
17768,7,3,2273.1800000000003
17769,12,10,3997.979999999999
17770,198,5,1143.2699999999995
17771,56,2,245.81
17772,10,2,182.76999999999998
17774,96,4,1225.4100000000003
17775,254,1,56.4
17777,24,3,665.86
17779,20,3,658.5699999999999
17781,158,2,188.01999999999998
17783,71,2,283.4699999999997
17785,52,1,131.94000000000003
17786,84,2,278.74
17787,152,4,1865.1899999999994
17788,73,2,1117.9
17789,280,1,225.9
17790,26,14,1965.5500000000013
17791,29,1,106.1
17793,24,1,323.03999999999996
17795,179,2,350.3899999999999
17796,39,4,697.9000000000002
17797,21,3,780.4300000000003
17799,21,10,3055.9299999999967
17800,36,9,1199.01
17802,81,3,1285.0399999999997
17805,73,1,512.31
17806,10,1,546.0399999999998
17809,15,12,5411.910000000001
17811,3,39,7837.72999999999
17812,12,4,732.1600000000001
17813,13,5,1770.8800000000026
17816,36,4,36.55999999999999
17817,3,3,387.6799999999999
17819,71,7,3704.869999999999
17824,50,1,298.4
17827,4,5,1995.460000000001
17828,22,4,1820.0900000000006
17829,298,1,889.24
17830,1,3,398.7
17831,32,1,35.400000000000006
17832,49,1,155.3700000000001
17835,2,3,350.63999999999993
17836,46,1,110.21
17837,41,8,1593.3800000000008
17838,26,5,2779.2999999999997
17839,41,1,338.80000000000007
17841,1,124,40991.57000000008
17843,302,1,205.48000000000002
17844,106,1,51.56
17846,84,1,2033.1
17848,80,9,901.2000000000003
17849,217,4,605.8
17850,371,34,5391.210000000009
